ID,Value[0],Value[1],Value[2],Value[3],ParentItemBonusListID,Type,OrderIndex
863,49,2909,0,0,430,2,0
864,40,3858,0,0,430,2,1
865,49,2992,0,0,431,2,0
866,40,3810,0,0,431,2,1
867,49,3076,0,0,432,2,0
868,40,3761,0,0,432,2,1
869,49,3161,0,0,433,2,0
870,40,3711,0,0,433,2,1
871,49,3246,0,0,434,2,0
872,40,3661,0,0,434,2,1
873,49,3332,0,0,435,2,0
874,40,3610,0,0,435,2,1
875,49,3418,0,0,436,2,0
876,40,3559,0,0,436,2,1
877,49,3506,0,0,437,2,0
878,40,3506,0,0,437,2,1
879,49,3559,0,0,438,2,0
880,40,3418,0,0,438,2,1
881,49,3610,0,0,439,2,0
882,40,3332,0,0,439,2,1
883,49,3661,0,0,440,2,0
884,40,3246,0,0,440,2,1
885,49,3711,0,0,441,2,0
886,40,3161,0,0,441,2,1
887,49,3761,0,0,442,2,0
888,40,3076,0,0,442,2,1
889,49,3810,0,0,443,2,0
890,40,2992,0,0,443,2,1
891,49,3858,0,0,444,2,0
892,40,2909,0,0,444,2,1
893,49,3905,0,0,445,2,0
894,40,2827,0,0,445,2,1
895,49,3951,0,0,446,2,0
896,40,2745,0,0,446,2,1
897,49,3997,0,0,447,2,0
898,40,2664,0,0,447,2,1
899,2015,0,0,0,1,4,1
900,3759,50,0,0,2,4,1
901,13111,0,0,0,3,5,1
902,12790,10,0,0,2,4,2
903,2,0,0,0,448,1,0
904,3,0,0,0,449,1,0
905,4,0,0,0,450,1,0
906,-3,0,0,0,451,1,0
907,1641,10,0,0,451,4,1
908,13145,10,0,0,450,4,1
909,2015,10,0,0,449,4,1
910,11428,20,0,0,448,4,1
927,11428,1,0,0,44,4,1
928,13150,0,0,0,459,5,0
929,13151,0,0,0,460,5,0
930,13153,0,0,0,461,5,0
931,13154,0,0,0,462,5,0
932,13155,0,0,0,463,5,0
933,13156,0,0,0,464,5,0
934,13157,0,0,0,465,5,0
935,13158,0,0,0,466,5,0
936,13159,0,0,0,467,5,0
937,13160,0,0,0,468,5,0
938,13161,0,0,0,469,5,0
939,13162,0,0,0,470,5,0
940,13163,0,0,0,471,5,0
941,13164,0,0,0,472,5,0
942,13165,0,0,0,473,5,0
943,13166,0,0,0,474,5,0
944,13167,0,0,0,475,5,0
945,13168,0,0,0,476,5,0
946,13169,0,0,0,477,5,0
947,13152,0,0,0,478,5,0
948,13170,0,0,0,479,5,0
949,13171,0,0,0,480,5,0
950,13172,0,0,0,481,5,0
951,13173,0,0,0,482,5,0
952,13174,0,0,0,483,5,0
953,13175,0,0,0,484,5,0
954,13176,0,0,0,485,5,0
955,32,7012,0,0,486,2,0
956,36,7012,0,0,487,2,0
957,49,7012,0,0,488,2,0
958,32,7012,0,0,489,2,0
959,40,7012,0,0,490,2,0
960,40,7012,0,0,491,2,0
961,40,7012,0,0,492,2,0
966,13162,1,0,0,497,5,0
967,50,0,0,0,497,1,1
968,13181,0,0,0,498,4,0
969,2,4,0,0,3,6,2
970,1,2,0,0,497,6,2
971,1,1,0,0,1,7,2
972,1,0,0,0,499,1,0
973,11428,1,0,0,499,4,1
974,1,2,0,0,497,7,3
975,13150,0,0,0,19,5,2
976,13150,0,0,0,20,5,2
977,13150,0,0,0,21,5,2
978,13150,0,0,0,22,5,2
979,13150,0,0,0,23,5,2
980,13150,0,0,0,24,5,2
981,13150,0,0,0,25,5,2
982,13150,0,0,0,26,5,2
983,13150,0,0,0,27,5,2
984,13150,0,0,0,28,5,2
985,13150,0,0,0,29,5,2
986,13150,0,0,0,30,5,2
987,13150,0,0,0,31,5,2
988,13150,0,0,0,32,5,2
989,13150,0,0,0,33,5,2
990,13150,0,0,0,34,5,2
991,13150,0,0,0,35,5,2
992,13150,0,0,0,36,5,2
993,13150,0,0,0,37,5,2
994,13150,0,0,0,38,5,2
995,13150,0,0,0,39,5,2
996,13151,0,0,0,45,5,2
997,13151,0,0,0,46,5,2
998,13151,0,0,0,47,5,2
999,13151,0,0,0,48,5,2
1000,13151,0,0,0,49,5,2
1001,13151,0,0,0,50,5,2
1002,13151,0,0,0,51,5,2
1003,13151,0,0,0,52,5,2
1004,13151,0,0,0,53,5,2
1005,13151,0,0,0,54,5,2
1006,13151,0,0,0,55,5,2
1007,13151,0,0,0,56,5,2
1008,13151,0,0,0,57,5,2
1009,13151,0,0,0,58,5,2
1010,13151,0,0,0,59,5,2
1011,13151,0,0,0,60,5,2
1012,13151,0,0,0,61,5,2
1013,13151,0,0,0,62,5,2
1014,13151,0,0,0,63,5,2
1015,13151,0,0,0,64,5,2
1016,13151,0,0,0,65,5,2
1017,13151,0,0,0,66,5,2
1018,13151,0,0,0,67,5,2
1019,13151,0,0,0,68,5,2
1020,13151,0,0,0,69,5,2
1021,13151,0,0,0,70,5,2
1022,13151,0,0,0,71,5,2
1023,13151,0,0,0,72,5,2
1024,13151,0,0,0,73,5,2
1025,13151,0,0,0,74,5,2
1026,13151,0,0,0,75,5,2
1027,13151,0,0,0,76,5,2
1028,13151,0,0,0,77,5,2
1029,13151,0,0,0,78,5,2
1030,13151,0,0,0,79,5,2
1031,13151,0,0,0,80,5,2
1032,13151,0,0,0,81,5,2
1033,13151,0,0,0,82,5,2
1034,13151,0,0,0,83,5,2
1035,13151,0,0,0,84,5,2
1036,13151,0,0,0,85,5,2
1037,13151,0,0,0,86,5,2
1038,13152,0,0,0,87,5,2
1039,13152,0,0,0,88,5,2
1040,13152,0,0,0,89,5,2
1041,13152,0,0,0,90,5,2
1042,13152,0,0,0,91,5,2
1043,13152,0,0,0,92,5,2
1044,13152,0,0,0,93,5,2
1045,13152,0,0,0,94,5,2
1046,13152,0,0,0,95,5,2
1047,13152,0,0,0,96,5,2
1048,13152,0,0,0,97,5,2
1049,13152,0,0,0,98,5,2
1050,13152,0,0,0,99,5,2
1051,13152,0,0,0,100,5,2
1052,13152,0,0,0,101,5,2
1053,13152,0,0,0,102,5,2
1054,13152,0,0,0,103,5,2
1055,13152,0,0,0,104,5,2
1056,13152,0,0,0,105,5,2
1057,13152,0,0,0,106,5,2
1058,13152,0,0,0,107,5,2
1059,13156,0,0,0,108,5,2
1060,13156,0,0,0,109,5,2
1061,13156,0,0,0,110,5,2
1062,13156,0,0,0,111,5,2
1063,13156,0,0,0,112,5,2
1064,13156,0,0,0,113,5,2
1065,13156,0,0,0,114,5,2
1066,13156,0,0,0,115,5,2
1067,13156,0,0,0,116,5,2
1068,13156,0,0,0,117,5,2
1069,13156,0,0,0,118,5,2
1070,13156,0,0,0,119,5,2
1071,13156,0,0,0,120,5,2
1072,13156,0,0,0,121,5,2
1073,13156,0,0,0,122,5,2
1074,13156,0,0,0,123,5,2
1075,13156,0,0,0,124,5,2
1076,13156,0,0,0,125,5,2
1077,13156,0,0,0,126,5,2
1078,13156,0,0,0,127,5,2
1079,13156,0,0,0,128,5,2
1080,13150,0,0,0,129,5,2
1081,13150,0,0,0,130,5,2
1082,13150,0,0,0,131,5,2
1083,13150,0,0,0,132,5,2
1084,13150,0,0,0,133,5,2
1085,13150,0,0,0,134,5,2
1086,13150,0,0,0,135,5,2
1087,13150,0,0,0,136,5,2
1088,13150,0,0,0,137,5,2
1089,13150,0,0,0,138,5,2
1090,13150,0,0,0,139,5,2
1091,13150,0,0,0,140,5,2
1092,13150,0,0,0,141,5,2
1093,13150,0,0,0,142,5,2
1094,13150,0,0,0,143,5,2
1095,13150,0,0,0,144,5,2
1096,13150,0,0,0,145,5,2
1097,13150,0,0,0,146,5,2
1098,13150,0,0,0,147,5,2
1099,13150,0,0,0,148,5,2
1100,13150,0,0,0,149,5,2
1101,13157,0,0,0,150,5,2
1102,13157,0,0,0,151,5,2
1103,13157,0,0,0,152,5,2
1104,13157,0,0,0,153,5,2
1105,13157,0,0,0,154,5,2
1106,13157,0,0,0,155,5,2
1107,13157,0,0,0,156,5,2
1108,13157,0,0,0,157,5,2
1109,13157,0,0,0,158,5,2
1110,13157,0,0,0,159,5,2
1111,13157,0,0,0,160,5,2
1112,13157,0,0,0,161,5,2
1113,13157,0,0,0,162,5,2
1114,13157,0,0,0,163,5,2
1115,13157,0,0,0,164,5,2
1116,13157,0,0,0,165,5,2
1117,13157,0,0,0,166,5,2
1118,13157,0,0,0,167,5,2
1119,13157,0,0,0,168,5,2
1120,13157,0,0,0,169,5,2
1121,13157,0,0,0,170,5,2
1122,13156,0,0,0,175,5,2
1123,13156,0,0,0,176,5,2
1124,13156,0,0,0,177,5,2
1125,13156,0,0,0,178,5,2
1126,13156,0,0,0,179,5,2
1127,13156,0,0,0,180,5,2
1128,13156,0,0,0,181,5,2
1129,13156,0,0,0,182,5,2
1130,13156,0,0,0,183,5,2
1131,13156,0,0,0,184,5,2
1132,13156,0,0,0,185,5,2
1133,13156,0,0,0,186,5,2
1134,13156,0,0,0,187,5,2
1135,13156,0,0,0,188,5,2
1136,13156,0,0,0,189,5,2
1137,13156,0,0,0,190,5,2
1138,13156,0,0,0,191,5,2
1139,13156,0,0,0,192,5,2
1140,13156,0,0,0,193,5,2
1141,13156,0,0,0,194,5,2
1142,13156,0,0,0,195,5,2
1143,13161,0,0,0,196,5,2
1144,13161,0,0,0,197,5,2
1145,13161,0,0,0,198,5,2
1146,13161,0,0,0,199,5,2
1147,13161,0,0,0,200,5,2
1148,13161,0,0,0,201,5,2
1149,13161,0,0,0,202,5,2
1150,13161,0,0,0,203,5,2
1151,13161,0,0,0,204,5,2
1152,13161,0,0,0,205,5,2
1153,13161,0,0,0,206,5,2
1154,13161,0,0,0,207,5,2
1155,13161,0,0,0,208,5,2
1156,13161,0,0,0,209,5,2
1157,13161,0,0,0,210,5,2
1158,13161,0,0,0,211,5,2
1159,13161,0,0,0,212,5,2
1160,13161,0,0,0,213,5,2
1161,13161,0,0,0,214,5,2
1162,13161,0,0,0,215,5,2
1163,13161,0,0,0,216,5,2
1164,13157,0,0,0,217,5,2
1165,13157,0,0,0,218,5,2
1166,13157,0,0,0,219,5,2
1167,13157,0,0,0,220,5,2
1168,13157,0,0,0,221,5,2
1169,13157,0,0,0,222,5,2
1170,13157,0,0,0,223,5,2
1171,13157,0,0,0,224,5,2
1172,13157,0,0,0,225,5,2
1173,13157,0,0,0,226,5,2
1174,13157,0,0,0,227,5,2
1175,13157,0,0,0,228,5,2
1176,13157,0,0,0,229,5,2
1177,13157,0,0,0,230,5,2
1178,13157,0,0,0,231,5,2
1179,13157,0,0,0,232,5,2
1180,13157,0,0,0,233,5,2
1181,13157,0,0,0,234,5,2
1182,13157,0,0,0,235,5,2
1183,13157,0,0,0,236,5,2
1184,13157,0,0,0,237,5,2
1185,13152,0,0,0,238,5,2
1186,13152,0,0,0,239,5,2
1187,13152,0,0,0,240,5,2
1188,13152,0,0,0,241,5,2
1189,13152,0,0,0,242,5,2
1190,13152,0,0,0,243,5,2
1191,13152,0,0,0,244,5,2
1192,13152,0,0,0,245,5,2
1193,13152,0,0,0,246,5,2
1194,13152,0,0,0,247,5,2
1195,13152,0,0,0,248,5,2
1196,13152,0,0,0,249,5,2
1197,13152,0,0,0,250,5,2
1198,13152,0,0,0,251,5,2
1199,13152,0,0,0,252,5,2
1200,13152,0,0,0,253,5,2
1201,13152,0,0,0,254,5,2
1202,13152,0,0,0,255,5,2
1203,13152,0,0,0,256,5,2
1204,13152,0,0,0,257,5,2
1205,13152,0,0,0,258,5,2
1206,13157,0,0,0,259,5,2
1207,13157,0,0,0,260,5,2
1208,13157,0,0,0,261,5,2
1209,13157,0,0,0,262,5,2
1210,13157,0,0,0,263,5,2
1211,13157,0,0,0,264,5,2
1212,13157,0,0,0,265,5,2
1213,13157,0,0,0,266,5,2
1214,13157,0,0,0,267,5,2
1215,13157,0,0,0,268,5,2
1216,13157,0,0,0,269,5,2
1217,13157,0,0,0,270,5,2
1218,13157,0,0,0,271,5,2
1219,13157,0,0,0,272,5,2
1220,13157,0,0,0,273,5,2
1221,13157,0,0,0,274,5,2
1222,13157,0,0,0,275,5,2
1223,13157,0,0,0,276,5,2
1224,13157,0,0,0,277,5,2
1225,13157,0,0,0,278,5,2
1226,13157,0,0,0,279,5,2
1227,13161,0,0,0,280,5,2
1228,13161,0,0,0,281,5,2
1229,13161,0,0,0,282,5,2
1230,13161,0,0,0,283,5,2
1231,13161,0,0,0,284,5,2
1232,13161,0,0,0,285,5,2
1233,13161,0,0,0,286,5,2
1234,13161,0,0,0,287,5,2
1235,13161,0,0,0,288,5,2
1236,13161,0,0,0,289,5,2
1237,13161,0,0,0,290,5,2
1238,13161,0,0,0,291,5,2
1239,13161,0,0,0,292,5,2
1240,13161,0,0,0,293,5,2
1241,13161,0,0,0,294,5,2
1242,13161,0,0,0,295,5,2
1243,13161,0,0,0,296,5,2
1244,13161,0,0,0,297,5,2
1245,13161,0,0,0,298,5,2
1246,13161,0,0,0,299,5,2
1247,13161,0,0,0,300,5,2
1248,13152,0,0,0,301,5,2
1249,13152,0,0,0,302,5,2
1250,13152,0,0,0,303,5,2
1251,13152,0,0,0,304,5,2
1252,13152,0,0,0,305,5,2
1253,13152,0,0,0,306,5,2
1254,13152,0,0,0,307,5,2
1255,13152,0,0,0,308,5,2
1256,13152,0,0,0,309,5,2
1257,13152,0,0,0,310,5,2
1258,13152,0,0,0,311,5,2
1259,13152,0,0,0,312,5,2
1260,13152,0,0,0,313,5,2
1261,13152,0,0,0,314,5,2
1262,13152,0,0,0,315,5,2
1263,13152,0,0,0,316,5,2
1264,13152,0,0,0,317,5,2
1265,13152,0,0,0,318,5,2
1266,13152,0,0,0,319,5,2
1267,13152,0,0,0,320,5,2
1268,13152,0,0,0,321,5,2
1269,13161,0,0,0,322,5,2
1270,13161,0,0,0,323,5,2
1271,13161,0,0,0,324,5,2
1272,13161,0,0,0,325,5,2
1273,13161,0,0,0,326,5,2
1274,13161,0,0,0,327,5,2
1275,13161,0,0,0,328,5,2
1276,13161,0,0,0,329,5,2
1277,13161,0,0,0,330,5,2
1278,13161,0,0,0,331,5,2
1279,13161,0,0,0,332,5,2
1280,13161,0,0,0,333,5,2
1281,13161,0,0,0,334,5,2
1282,13161,0,0,0,335,5,2
1283,13161,0,0,0,336,5,2
1284,13161,0,0,0,337,5,2
1285,13161,0,0,0,338,5,2
1286,13161,0,0,0,339,5,2
1287,13161,0,0,0,340,5,2
1288,13161,0,0,0,341,5,2
1289,13161,0,0,0,342,5,2
1290,13152,0,0,0,343,5,2
1291,13152,0,0,0,344,5,2
1292,13152,0,0,0,345,5,2
1293,13152,0,0,0,346,5,2
1294,13152,0,0,0,347,5,2
1295,13152,0,0,0,348,5,2
1296,13152,0,0,0,349,5,2
1297,13152,0,0,0,350,5,2
1298,13152,0,0,0,351,5,2
1299,13152,0,0,0,352,5,2
1300,13152,0,0,0,353,5,2
1301,13152,0,0,0,354,5,2
1302,13152,0,0,0,355,5,2
1303,13152,0,0,0,356,5,2
1304,13152,0,0,0,357,5,2
1305,13152,0,0,0,358,5,2
1306,13152,0,0,0,359,5,2
1307,13152,0,0,0,360,5,2
1308,13152,0,0,0,361,5,2
1309,13152,0,0,0,362,5,2
1310,13152,0,0,0,363,5,2
1311,13157,0,0,0,364,5,2
1312,13157,0,0,0,365,5,2
1313,13157,0,0,0,366,5,2
1314,13157,0,0,0,367,5,2
1315,13157,0,0,0,368,5,2
1316,13157,0,0,0,369,5,2
1317,13157,0,0,0,370,5,2
1318,13157,0,0,0,371,5,2
1319,13157,0,0,0,372,5,2
1320,13157,0,0,0,373,5,2
1321,13157,0,0,0,374,5,2
1322,13157,0,0,0,375,5,2
1323,13157,0,0,0,376,5,2
1324,13157,0,0,0,377,5,2
1325,13157,0,0,0,378,5,2
1326,13157,0,0,0,379,5,2
1327,13157,0,0,0,380,5,2
1328,13157,0,0,0,381,5,2
1329,13157,0,0,0,382,5,2
1330,13157,0,0,0,383,5,2
1331,13157,0,0,0,384,5,2
1332,13161,0,0,0,385,5,2
1333,13161,0,0,0,386,5,2
1334,13161,0,0,0,387,5,2
1335,13161,0,0,0,388,5,2
1336,13161,0,0,0,389,5,2
1337,13161,0,0,0,390,5,2
1338,13161,0,0,0,391,5,2
1339,13161,0,0,0,392,5,2
1340,13161,0,0,0,393,5,2
1341,13161,0,0,0,394,5,2
1342,13161,0,0,0,395,5,2
1343,13161,0,0,0,396,5,2
1344,13161,0,0,0,397,5,2
1345,13161,0,0,0,398,5,2
1346,13161,0,0,0,399,5,2
1347,13161,0,0,0,400,5,2
1348,13161,0,0,0,401,5,2
1349,13161,0,0,0,402,5,2
1350,13161,0,0,0,403,5,2
1351,13161,0,0,0,404,5,2
1352,13161,0,0,0,405,5,2
1353,13157,0,0,0,406,5,2
1354,13157,0,0,0,407,5,2
1355,13157,0,0,0,408,5,2
1356,13157,0,0,0,409,5,2
1357,13157,0,0,0,410,5,2
1358,13157,0,0,0,411,5,2
1359,13157,0,0,0,412,5,2
1360,13157,0,0,0,413,5,2
1361,13157,0,0,0,414,5,2
1362,13157,0,0,0,415,5,2
1363,13157,0,0,0,416,5,2
1364,13157,0,0,0,417,5,2
1365,13157,0,0,0,418,5,2
1366,13157,0,0,0,419,5,2
1367,13157,0,0,0,420,5,2
1368,13157,0,0,0,421,5,2
1369,13157,0,0,0,422,5,2
1370,13157,0,0,0,423,5,2
1371,13157,0,0,0,424,5,2
1372,13157,0,0,0,425,5,2
1373,13157,0,0,0,426,5,2
1374,13161,0,0,0,427,5,2
1375,13161,0,0,0,428,5,2
1376,13161,0,0,0,429,5,2
1377,13161,0,0,0,430,5,2
1378,13161,0,0,0,431,5,2
1379,13161,0,0,0,432,5,2
1380,13161,0,0,0,433,5,2
1381,13161,0,0,0,434,5,2
1382,13161,0,0,0,435,5,2
1383,13161,0,0,0,436,5,2
1384,13161,0,0,0,437,5,2
1385,13161,0,0,0,438,5,2
1386,13161,0,0,0,439,5,2
1387,13161,0,0,0,440,5,2
1388,13161,0,0,0,441,5,2
1389,13161,0,0,0,442,5,2
1390,13161,0,0,0,443,5,2
1391,13161,0,0,0,444,5,2
1392,13161,0,0,0,445,5,2
1393,13161,0,0,0,446,5,2
1394,13161,0,0,0,447,5,2
1395,13176,0,0,0,486,5,1
1396,13171,0,0,0,488,5,1
1397,13170,0,0,0,487,5,1
1398,13176,0,0,0,489,5,1
1399,13172,0,0,0,490,5,1
1400,13172,0,0,0,491,5,1
1401,13172,0,0,0,492,5,1
1406,5,100,0,0,2,9,3
1407,5,53,0,0,503,2,0
1408,5,106,0,0,504,2,0
1409,5,159,0,0,505,2,0
1410,5,-53,0,0,506,2,0
1411,5,-106,0,0,507,2,0
1412,5,-159,0,0,508,2,0
1413,7,79,0,0,509,2,0
1414,7,158,0,0,510,2,0
1415,7,237,0,0,511,2,0
1416,7,-79,0,0,512,2,0
1417,7,-158,0,0,513,2,0
1418,7,-237,0,0,514,2,0
1419,1,0,0,0,449,7,2
1420,4,0,0,0,451,7,2
1421,3,0,0,0,450,7,2
1422,1,0,0,0,515,7,0
1423,5,0,0,0,516,7,0
1424,3,5259,0,0,517,2,0
1425,6,100,0,0,15,9,2
1426,5,100,0,0,171,9,2
1427,500,0,0,0,2,10,4
1434,1,7,0,0,523,6,0
1435,5,0,0,0,518,7,0
1436,5,0,0,0,519,7,0
1437,5,0,0,0,520,7,0
1438,5,0,0,0,521,7,0
1439,5,0,0,0,522,7,0
1440,1,0,0,0,524,7,0
1441,2015,0,0,0,524,4,1
1447,6,0,0,0,525,7,0
1448,7,0,0,0,526,7,0
1449,1,0,0,0,526,1,1
1450,13185,0,0,0,526,4,2
1451,8,0,0,0,527,7,0
1452,2,0,0,0,527,1,1
1453,13186,0,0,0,527,4,2
1455,1,200,0,0,528,9,0
1456,0,0,0,0,529,0,0
1457,0,0,0,0,530,0,0
1458,0,0,0,0,531,0,0
1459,0,0,0,0,532,0,0
1460,0,0,0,0,533,0,0
1461,0,0,0,0,534,0,0
1462,0,0,0,0,535,0,0
1463,0,0,0,0,536,0,0
1464,0,0,0,0,537,0,0
1465,0,0,0,0,538,0,0
1466,0,0,0,0,539,0,0
1467,0,0,0,0,540,0,0
1468,0,0,0,0,541,0,0
1469,0,0,0,0,542,0,0
1470,0,0,0,0,543,0,0
1471,0,0,0,0,544,0,0
1472,4,0,0,0,545,3,0
1473,2,0,0,0,545,1,1
1474,6,100,0,0,545,9,2
1475,1,0,0,0,546,1,0
1476,11428,1,0,0,546,4,1
1477,1,0,0,0,547,1,0
1478,11428,1,0,0,547,4,1
1479,0,0,0,0,548,0,0
1480,0,0,0,0,549,0,0
1481,4,5259,0,0,550,2,0
1482,5,5259,0,0,551,2,0
1495,7,0,0,0,558,7,0
1496,1,0,0,0,558,1,1
1497,13185,0,0,0,558,4,2
1498,8,0,0,0,559,7,0
1499,2,0,0,0,559,1,1
1500,13186,0,0,0,559,4,2
1501,1,0,0,0,560,1,0
1502,11428,1,0,0,560,4,1
1503,1,0,0,0,561,1,0
1504,11428,1,0,0,561,4,1
1505,1,0,0,0,562,1,0
1506,11428,1,0,0,562,4,1
1507,1,7,0,0,563,6,0
1508,1,7,0,0,564,6,0
1509,1,7,0,0,565,6,0
1510,1,0,0,0,566,1,0
1511,2015,0,0,0,566,4,1
1512,125,0,0,0,566,10,2
1513,2,0,0,0,567,1,0
1514,13145,0,0,0,567,4,1
1515,200,0,0,0,567,10,2
1516,3,0,0,0,567,7,3
1517,1,0,0,0,566,7,3
1518,4,0,0,0,558,3,3
1519,4,0,0,0,559,3,3
1521,13145,0,0,0,569,4,0
1522,2015,0,0,0,570,4,0
1523,1,0,0,0,571,1,0
1524,11428,1,0,0,571,4,1
1525,1,7,0,0,572,6,0
1529,4,0,0,0,575,3,0
1530,4,0,0,0,575,1,1
1531,6,100,0,0,575,9,2
1532,4,0,0,0,576,3,0
1533,6,0,0,0,576,1,1
1534,6,100,0,0,576,9,2
1535,3,0,0,0,577,3,0
1536,2,0,0,0,577,1,1
1537,5,100,0,0,577,9,2
1541,3859,0,0,0,580,5,0
1542,6,100,0,0,580,9,1
1543,13145,0,0,0,581,5,0
1544,6,100,0,0,581,9,1
1545,3,0,0,0,581,7,2
1546,1,0,0,0,580,7,2
1547,0,1000,2052,956,582,11,0
1548,0,900,2053,956,583,11,0
1549,13201,0,0,0,584,4,0
1550,13202,0,0,0,585,4,0
1551,6,0,0,0,585,7,1
1552,13205,0,0,0,586,4,0
1553,7,0,0,0,586,7,1
1554,13204,0,0,0,587,4,0
1555,1,0,0,0,587,7,1
1556,13207,0,0,0,588,4,0
1557,3,0,0,0,588,7,1
1558,13203,0,0,0,589,4,0
1559,4,0,0,0,589,7,1
1560,13206,0,0,0,590,4,0
1561,5,0,0,0,590,7,1
1562,4,0,0,0,591,1,0
1563,5,0,0,0,592,1,0
1564,8,0,0,0,593,7,0
1565,3,0,0,0,593,1,1
1566,13208,0,0,0,593,4,2
1567,8,0,0,0,594,7,0
1568,3,0,0,0,594,1,1
1569,13208,0,0,0,594,4,2
1570,4,0,0,0,594,3,3
1571,3,0,0,0,595,3,0
1572,2,0,0,0,595,1,1
1573,-4,0,0,0,596,1,0
1575,-3,0,0,0,597,1,0
1578,-2,0,0,0,598,1,0
1581,-1,0,0,0,599,1,0
1584,0,0,0,0,600,0,0
1585,0,0,0,0,601,0,0
1586,13210,0,0,0,602,4,0
1587,942,0,0,1437,602,11,1
1588,32,6666,0,0,603,2,0
1589,36,6666,0,0,604,2,0
1590,49,6666,0,0,605,2,0
1591,32,6666,0,0,606,2,0
1592,40,6666,0,0,607,2,0
1593,1,7,0,0,608,6,0
1594,8,0,0,0,609,1,0
1595,0,200,0,0,610,9,0
1596,0,0,0,0,611,0,0
1597,0,0,0,0,612,0,0
1598,0,0,0,0,613,0,0
1599,0,0,0,0,614,0,0
1600,948,1,0,2794,615,13,0
1603,8,0,0,0,617,7,0
1604,4,0,0,0,617,1,1
1605,13217,0,0,0,617,4,2
1606,8,0,0,0,618,7,0
1607,6,0,0,0,618,1,1
1608,13218,0,0,0,618,4,2
1609,8,0,0,0,619,7,0
1610,4,0,0,0,619,1,1
1611,13217,0,0,0,619,4,2
1612,4,0,0,0,619,3,3
1613,8,0,0,0,620,7,0
1614,6,0,0,0,620,1,1
1615,13218,0,0,0,620,4,2
1616,4,0,0,0,620,3,3
1617,0,0,0,0,621,0,0
1618,1,0,0,0,622,1,0
1619,2,0,0,0,623,1,0
1620,3,0,0,0,624,1,0
1621,4,0,0,0,625,1,0
1622,5,0,0,0,626,1,0
1623,6,0,0,0,627,1,0
1624,7,0,0,0,628,1,0
1625,8,0,0,0,629,1,0
1626,9,0,0,0,630,1,0
1627,10,0,0,0,631,1,0
1628,11,0,0,0,632,1,0
1629,12,0,0,0,633,1,0
1630,13,0,0,0,634,1,0
1631,14,0,0,0,635,1,0
1632,15,0,0,0,636,1,0
1633,16,0,0,0,637,1,0
1634,17,0,0,0,638,1,0
1635,18,0,0,0,639,1,0
1636,19,0,0,0,640,1,0
1637,20,0,0,0,641,1,0
1638,3,0,0,0,642,7,0
1639,13145,0,0,0,642,4,1
1640,0,0,0,0,643,0,0
1642,4,0,0,0,644,1,0
1643,11428,1,0,0,644,4,1
1644,949,0,0,3157,645,13,0
1645,13220,0,0,0,645,4,1
1646,6,0,0,0,646,1,0
1647,11428,1,0,0,646,4,1
1649,0,0,0,0,647,0,0
1650,12,200,0,0,646,9,2
1651,60647,0,0,0,1,12,3
1652,4,0,0,0,642,3,2
1653,5,0,0,0,648,1,0
1654,13222,0,0,0,648,4,1
1655,4,0,0,0,648,3,2
1656,0,0,0,0,649,0,0
1657,0,0,0,0,650,0,0
1658,4,0,0,0,651,3,0
1659,3,0,0,0,651,1,1
1660,12,100,0,0,651,9,2
1661,13225,2,0,0,652,4,0
1662,13225,2,0,0,653,4,0
1671,949,0,0,3157,656,13,0
1672,11428,1,0,0,656,4,1
1674,55475,0,0,0,576,12,3
1675,55475,0,0,0,575,12,3
1676,55475,0,0,0,545,12,3
1677,55475,0,0,0,15,12,3
1678,52786,0,0,0,171,12,3
1679,52786,0,0,0,577,12,3
1680,6,200,0,0,657,9,0
1681,11,200,0,0,658,9,0
1682,12,200,0,0,659,9,0
1683,3,200,0,0,660,9,0
1684,1,200,0,0,661,9,0
1685,9,200,0,0,662,9,0
1686,5,200,0,0,663,9,0
1687,4,0,0,0,657,3,1
1688,12,100,0,0,44,9,2
1689,12,100,0,0,448,9,2
1690,12,100,0,0,499,9,2
1691,12,100,0,0,546,9,2
1692,12,100,0,0,547,9,2
1693,12,100,0,0,560,9,2
1694,12,100,0,0,561,9,2
1695,12,100,0,0,562,9,2
1696,12,100,0,0,571,9,2
1697,12,100,0,0,644,9,2
1698,12,100,0,0,645,9,2
1699,12,100,0,0,656,9,2
1700,12,100,0,0,523,9,1
1701,12,100,0,0,563,9,1
1702,12,100,0,0,564,9,1
1703,12,100,0,0,565,9,1
1704,12,100,0,0,572,9,1
1705,12,100,0,0,608,9,1
1706,12,100,0,0,40,9,1
1707,12,100,0,0,41,9,1
1708,12,100,0,0,42,9,1
1709,12,100,0,0,43,9,1
1710,958,1000,0,1648,664,13,0
1711,4,0,0,0,665,3,0
1712,3,0,0,0,665,1,1
1713,6,100,0,0,665,9,2
1714,66892,0,0,0,665,12,3
1715,0,0,0,0,666,1,0
1716,1,0,0,0,667,1,0
1717,2,0,0,0,668,1,0
1719,3,0,0,0,669,1,0
1721,1,0,0,0,670,1,0
1723,2,0,0,0,671,1,0
1724,3,0,0,0,672,1,0
1725,4,0,0,0,673,1,0
1726,5,0,0,0,674,1,0
1727,6,0,0,0,675,1,0
1728,7,0,0,0,676,1,0
1729,8,0,0,0,677,1,0
1730,9,0,0,0,678,1,0
1731,10,0,0,0,679,1,0
1732,20,0,0,0,680,1,0
1733,22,0,0,0,681,1,0
