ID,LegacySlotIndex,TriggerType,Charges,CoolDownMSec,CategoryCoolDownMSec,SpellCategoryID,SpellID,ChrSpecializationID
1147,0,0,-1,0,1000,11,1131,0
1148,0,0,-1,0,3000,79,11328,0
1149,0,0,-1,0,1000,11,1131,0
1150,0,0,-1,0,3000,79,11349,0
1151,0,0,-1,0,1000,11,1131,0
1152,0,0,-1,0,1000,11,1131,0
1153,0,0,-1,300000,300000,4,11350,0
1154,0,0,-1,0,1000,11,1131,0
1155,0,0,-1,0,1000,11,1129,0
1156,0,0,-1,300000,300000,4,11359,0
1157,0,0,-1,0,3000,79,11371,0
1158,0,0,-1,300000,300000,4,11387,0
1159,0,0,-1,0,3000,79,11389,0
1160,0,0,-1,0,3000,79,11390,0
1161,0,0,-1,300000,300000,4,11392,0
1162,0,0,-1,0,3000,79,11396,0
1163,0,0,-1,0,3000,79,11334,0
1164,0,0,0,60000,-1,0,11402,0
1165,0,0,-1,0,3000,79,11403,0
1166,0,0,-1,0,3000,79,11405,0
1167,0,0,-1,0,3000,79,11406,0
1168,0,0,-1,0,3000,79,11407,0
1169,0,0,-1,-1,-1,0,11435,0
1170,0,0,-1,-1,-1,0,11437,0
1171,0,0,-1,-1,-1,0,11009,0
1172,0,0,-1,-1,-1,0,11537,0
1173,0,0,-1,0,3000,79,11474,0
1174,0,0,-1,-1,-1,0,11513,0
1197,0,0,-1,1000,-1,0,11540,0
1198,0,0,-1,1000,-1,0,11541,0
1199,0,0,-1,1000,-1,0,11542,0
1200,0,0,-1,1000,-1,0,11544,0
1201,0,0,-1,1000,-1,0,11543,0
1202,0,0,-1,1000,-1,0,6668,0
1203,0,0,-1,-1,-1,0,11547,0
1204,0,0,-1,-1,-1,0,11548,0
1205,0,0,0,1000,-1,0,11610,0
1206,0,0,-1,-1,-1,0,11009,0
1207,0,0,-1,-1,-1,0,11629,0
1208,0,0,0,-1,-1,0,12709,0
1211,0,1,0,-1,-1,0,258933,0
1212,0,2,0,-1,-1,0,13438,0
1213,0,0,0,180000,0,0,22641,0
1214,0,0,0,3600000,180000,0,5405,0
1215,0,0,0,3600000,0,0,12438,0
1216,0,1,0,-1,-1,0,29633,0
1217,0,1,0,-1,-1,0,248198,0
1218,0,1,0,-1,-1,0,248274,0
1219,0,2,0,-1,-1,0,13533,0
1220,0,2,0,-1,-1,0,10373,0
1221,0,1,0,-1,-1,0,245745,0
1222,0,0,0,180000,0,0,245705,0
1223,0,0,-1,0,1000,59,432,0
1224,0,1,0,-1,-1,0,11789,0
1225,0,1,0,-1,-1,0,245749,0
1226,0,1,0,-1,-1,0,245739,0
1227,1,2,0,-1,-1,0,11791,0
1228,0,0,0,-1,-1,0,11757,0
1229,0,1,0,-1,-1,0,258885,0
1230,0,0,-1,-1,-1,0,11792,0
1231,0,1,0,-1,-1,0,258976,0
1232,0,1,0,-1,-1,0,258880,0
1233,0,1,0,-1,-1,0,258946,0
1234,0,2,0,-1,-1,0,144260,0
1235,0,2,0,-1,-1,0,13527,0
1236,0,0,0,60000,10000,1141,245708,0
1237,0,2,0,-1,-1,0,13486,0
1238,0,0,-1,-1,-1,0,11840,0
1239,0,0,0,1500,-1,0,11885,0
1240,0,1,0,-1,-1,0,265078,0
1241,0,0,0,1500,-1,0,11886,0
1242,0,0,0,1500,-1,0,11887,0
1243,0,0,0,1500,-1,0,11888,0
1244,0,0,0,1500,-1,0,11889,0
1245,0,1,0,-1,-1,0,258942,0
1246,0,1,0,-1,-1,0,265079,0
1247,0,0,-1,0,1000,11,1129,0
1248,0,0,0,-1,-1,0,11923,0
1249,0,1,0,-1,-1,0,11992,0
1250,0,0,0,60000,0,0,12022,0
1251,0,1,0,-1,-1,0,17816,0
1262,0,0,-1,1000,-1,0,12175,0
1263,0,0,-1,1000,-1,0,12177,0
1264,0,0,-1,1000,-1,0,12178,0
1265,0,0,-1,1000,-1,0,12176,0
1266,0,0,-1,1000,-1,0,12174,0
1267,0,0,-1,1000,-1,0,12179,0
1300,0,0,0,30000,-1,0,12189,0
1301,0,0,-1,-1,-1,0,12199,0
1302,0,0,-1,-1,-1,0,55884,0
1303,1,6,0,-1,-1,0,10714,0
1304,0,0,-1,-1,-1,0,55884,0
1305,1,6,0,-1,-1,0,10716,0
1306,0,0,-1,-1,-1,0,55884,0
1307,1,6,0,-1,-1,0,10717,0
1308,0,0,-1,-1,-1,0,55884,0
1309,1,6,0,-1,-1,0,10688,0
1310,0,0,-1,-1,-1,0,55884,0
1311,1,6,0,-1,-1,0,10709,0
1312,0,0,-1,-1,-1,0,55884,0
1313,1,6,0,-1,-1,0,12243,0
1314,0,0,0,1200000,0,0,12733,0
1317,0,0,2,-1,-1,0,12283,0
1318,0,0,0,-1,-1,0,12304,0
1319,0,0,0,900000,45000,1141,12766,0
1322,0,0,0,-1,-1,0,12347,0
1323,0,0,0,300000,-1,0,12346,0
1324,0,1,0,-1,-1,0,12418,0
1325,0,1,0,-1,-1,0,11789,0
1326,0,0,-1,0,60000,24,12419,0
1327,0,0,-1,0,60000,24,12421,0
1328,0,0,0,-1,-1,0,12534,0
1329,0,0,0,30000,-1,0,12438,0
1330,0,1,0,-1,-1,0,12560,0
1331,0,0,0,3600000,0,0,12561,0
1332,0,0,-1,-1,-1,0,12459,0
1333,0,0,-1,-1,-1,0,12460,0
1334,0,0,-1,0,60000,24,12543,0
1335,0,1,0,-1,-1,0,29634,0
1336,0,0,0,300000,60000,94,12749,0
1337,0,0,6,600000,10000,1141,13237,0
1338,0,0,-1,0,60000,24,12562,0
1339,0,0,0,1800000,0,0,23134,0
1340,0,0,0,1200000,0,1180,22641,0
1341,0,0,-1,0,3000,79,12608,0
1360,0,0,-1,-1,-1,0,12684,0
1361,0,2,0,-1,-1,0,13439,0
1362,0,2,0,-1,-1,0,12685,0
1363,0,2,0,-1,-1,0,12686,0
1364,0,2,0,-1,-1,0,56,0
1365,0,2,0,-1,-1,0,16411,0
1368,0,0,0,300000,10000,1141,13278,0
1369,0,0,-1,300000,60000,24,13241,0
1370,1,1,0,-1,-1,0,21596,0
1371,0,0,0,-1,-1,0,12735,0
1372,0,0,-1,-1,-1,0,12438,0
1373,0,0,-1,-1,-1,0,12802,0
1374,0,0,-1,-1,-1,0,12805,0
1375,0,0,-1,-1,-1,0,12806,0
1376,0,0,-1,-1,-1,0,12808,0
1383,0,0,0,5000,-1,0,12699,0
1386,0,0,0,300000,0,0,13006,0
1387,0,0,-1,0,60000,24,4074,0
1388,0,0,0,600000,0,0,13120,0
1389,0,0,0,3600000,0,0,13234,0
1390,0,0,0,900000,300000,1203,13141,0
1391,0,0,0,1200000,90000,94,23133,0
1392,0,0,0,1800000,0,0,13180,0
1393,0,0,0,300000,10000,1141,13183,0
1396,0,1,0,-1,-1,0,259007,0
1397,0,1,0,-1,-1,0,258969,0
1398,0,0,-1,1000,-1,0,14209,0
1399,0,0,-1,1000,-1,0,14227,0
1400,0,0,-1,1000,-1,0,14210,0
1401,0,1,0,-1,-1,0,248256,0
1402,0,1,0,-1,-1,0,248269,0
1403,0,1,0,-1,-1,0,248266,0
1404,0,0,0,300000,-1,0,12346,0
1405,0,0,-1,-1,-1,0,55884,0
1406,1,6,0,-1,-1,0,10695,0
1407,0,0,-1,0,60000,24,13808,0
1408,0,0,-5,-1,-1,0,12851,0
1409,0,0,-1,0,1000,59,1133,0
1410,0,1,0,-1,-1,0,250093,0
1413,0,0,-1,1000,-1,0,13361,0
1414,0,0,-1,1000,-1,0,13362,0
1416,0,0,0,5000,-1,0,13399,0
1417,0,0,-1,-1,-1,0,55884,0
1418,1,6,0,-1,-1,0,10685,0
1419,0,0,-1,-1,-1,0,55884,0
1420,1,6,0,-1,-1,0,10704,0
1421,0,0,-1,-1,-1,0,55884,0
1422,1,6,0,-1,-1,0,10703,0
1427,0,0,-1,-1,-1,0,13478,0
1435,0,0,-1,0,1000,11,7737,0
1436,0,0,-1,-1,-1,0,55884,0
1437,1,6,0,-1,-1,0,13548,0
1438,0,0,-1,-1,-1,0,14125,0
1439,0,1,0,-1,-1,0,258954,0
1440,0,1,0,-1,-1,0,48777,0
1441,0,0,-1,-1,-1,0,13630,0
1444,0,0,0,-1,-1,0,3366,0
1445,0,0,-1,-1,-1,0,13714,0
1446,0,0,-1,-1,-1,0,14199,0
1463,0,0,0,300000,-1,0,13978,0
1466,0,0,-1,-1,-1,0,13564,0
1485,0,0,-1,-1,-1,0,13982,0
1486,0,0,-1,-1,-1,0,14050,0
1487,0,0,0,-1,-1,0,14250,0
1488,0,1,0,-1,-1,0,8397,0
1489,0,0,0,-1,-1,0,14806,0
1490,0,0,-1,1000,-1,0,14814,0
1491,0,0,-1,-1,-1,0,14929,0
1492,0,0,-1,0,1000,11,1131,0
1493,0,0,-1,0,1000,11,1131,0
1494,0,0,0,-1,-1,0,15033,0
1495,0,0,-1,-1,-1,0,15066,0
1496,0,0,-1,-1,-1,0,55884,0
1497,1,6,0,-1,-1,0,15067,0
1498,0,0,0,-1,-1,0,14247,0
1499,0,0,-1,0,120000,1153,15229,0
1500,0,0,-1,0,0,0,15231,0
1501,0,0,-1,0,0,0,15233,0
1502,0,0,-1,0,60000,24,15235,0
1503,0,0,-1,0,60000,24,15239,0
1504,0,0,-1,300000,0,0,15279,0
1505,0,0,0,-1,-1,0,15118,0
1506,0,0,0,-1,-1,0,15119,0
1507,0,0,-5,-1,-1,0,12938,0
1508,0,0,-1,0,1000,11,5004,0
1509,0,0,-1,120000,0,0,15057,0
1510,0,0,-1,-1,-1,0,15276,0
1511,0,2,0,-1,-1,0,16405,0
1512,0,2,0,-1,-1,0,15280,0
1513,0,2,0,-1,-1,0,15283,0
1514,0,0,-1,-1,-1,0,13982,0
1521,0,0,0,-1,-1,0,15303,0
1526,0,0,-1,-1,-1,0,15340,0
1527,0,1,0,-1,-1,0,248218,0
1528,0,1,0,-1,-1,0,248218,0
1529,0,1,0,-1,-1,0,248277,0
1530,0,0,-1,-1,-1,0,15389,0
1531,0,0,-1,-1,-1,0,15391,0
1532,0,0,-1,-1,-1,0,15397,0
1533,0,0,-1,-1,-1,0,15400,0
1534,0,0,-1,-1,-1,0,15402,0
1535,0,0,-1,-1,-1,0,15404,0
1536,0,0,-1,-1,-1,0,15406,0
1541,0,1,0,-1,-1,0,248200,0
1547,0,0,-1,-1,-1,0,15491,0
1549,0,1,0,-1,-1,0,182395,0
1550,0,1,0,-1,-1,0,248257,0
1551,0,1,0,-1,-1,0,248168,0
1552,0,0,0,15000,-1,0,15591,0
1553,0,0,0,60000,0,0,17447,0
1554,0,1,0,-1,-1,0,248175,0
1555,0,1,0,-1,-1,0,15594,0
1558,0,1,0,-1,-1,0,15600,0
1559,0,1,0,-1,-1,0,248278,0
1560,2,0,0,900000,0,0,15604,0
1561,0,0,-1,-1,-1,0,55884,0
1562,1,6,0,-1,-1,0,15048,0
1563,0,0,-1,-1,-1,0,55884,0
1564,1,6,0,-1,-1,0,15049,0
1569,2,0,0,900000,0,0,15646,0
1570,0,0,-1,-1,-1,0,15627,0
1571,0,0,-1,-1,-1,0,11008,0
1572,0,1,0,-1,-1,0,144320,0
1573,0,0,-1,0,0,0,3366,0
1574,0,1,0,-1,-1,0,265082,0
1575,0,0,-1,-1,-1,0,55884,0
1576,1,6,0,-1,-1,0,15648,0
1577,0,0,0,180000,10000,1141,15712,0
1578,0,1,0,-1,-1,0,14565,0
1579,0,1,0,-1,-1,0,18076,0
1580,0,0,-1,-1,-1,0,15698,0
1581,0,1,0,-1,-1,0,248267,0
1582,0,0,-1,-1,-1,0,15699,0
1583,0,0,-1,0,1000,11,26030,0
1584,0,0,-1,300000,300000,4,15700,0
1585,0,0,-1,300000,300000,4,15701,0
1586,0,0,-1,-1,-1,0,15702,0
1587,0,0,-1,-1,-1,0,11629,0
1596,0,0,-1,300000,300000,4,15822,0
1597,0,0,-1,0,1000,11,5006,0
1598,0,0,-1,0,1000,11,5007,0
1599,0,0,-1,0,1000,11,5007,0
1600,0,0,-1,0,1000,11,5007,0
1601,0,0,-1,0,1000,11,5007,0
1602,0,0,-1,0,1000,11,5007,0
1603,0,0,-1,0,1000,11,10256,0
1604,0,0,-1,0,1000,11,10256,0
1605,0,0,-1,0,1000,11,15852,0
1606,0,0,-1,0,1000,11,10256,0
1607,0,0,-1,0,1000,11,5004,0
1608,0,1,0,-1,-1,0,15956,0
1623,0,0,-1,0,1000,0,434,0
1628,0,1,0,-1,-1,0,248171,0
1629,0,2,0,-1,-1,0,144258,0
1632,0,0,-1,-1,-1,0,15998,0
1633,0,0,-1,-1,-1,0,55884,0
1634,1,6,0,-1,-1,0,15999,0
1635,0,0,0,-1,-1,0,16007,0
1636,0,0,0,3000,-1,0,16028,0
1637,0,0,0,6000,-1,0,15958,0
1638,0,0,-1,180000,-1,0,16031,0
1639,0,0,-5,-1,-1,0,16053,0
1640,0,0,-1,-1,3000,330,55884,0
1641,1,6,0,-1,-1,0,16056,0
1642,0,0,-1,-1,3000,330,55884,0
1643,1,6,0,-1,-1,0,16055,0
1644,0,0,-5,-1,-1,0,16057,0
1645,0,0,-1,-1,3000,330,55884,0
1646,1,6,0,-1,-1,0,16058,0
1647,0,0,-1,-1,3000,330,55884,0
1648,1,6,0,-1,-1,0,16059,0
1649,0,0,-1,-1,3000,330,55884,0
1650,1,6,0,-1,-1,0,16060,0
1651,0,0,-1,-1,3000,330,55884,0
1652,1,6,0,-1,-1,0,16080,0
1655,0,0,-1,-1,-1,0,16073,0
1656,0,0,-1,-1,-1,0,16072,0
1657,0,0,-1,-1,-1,0,16077,0
1658,0,0,-1,-1,3000,330,55884,0
1659,1,6,0,-1,-1,0,16081,0
1660,0,0,-1,-1,3000,330,55884,0
1661,1,6,0,-1,-1,0,16083,0
1662,0,0,-1,-1,3000,330,55884,0
1663,1,6,0,-1,-1,0,16082,0
1664,0,0,-1,-1,-1,0,17045,0
1665,0,0,-1,0,0,0,16138,0
1666,0,0,-1,-1,-1,0,16195,0
1667,0,0,-1,-1,-1,0,16197,0
1668,0,0,-1,60000,20000,24,16322,0
1669,0,0,-1,60000,-1,0,16323,0
1670,0,0,-1,60000,-1,0,16326,0
1671,0,0,-1,60000,-1,0,16325,0
1672,0,0,-1,60000,-1,0,16327,0
1673,0,0,-1,60000,-1,0,16321,0
1674,0,0,-1,60000,-1,0,16329,0
1675,0,1,0,-1,-1,0,248173,0
1676,0,2,0,-1,-1,0,10370,0
1677,0,0,0,10000,-1,0,16378,0
1678,0,0,0,-1,-1,0,16447,0
1679,0,2,0,-1,-1,0,56,0
1682,0,2,0,-1,-1,0,16454,0
1683,0,0,0,900000,0,0,16470,0
1684,0,0,-1,-1,-1,0,16447,0
1685,0,1,0,-1,-1,0,70313,0
1686,0,0,-1,1500,-1,0,15647,0
1687,0,0,-1,-1,-1,0,15649,0
1688,0,1,0,-1,-1,0,248264,0
1689,0,1,0,-1,-1,0,265416,0
1691,0,0,-1,-1,-1,0,16537,0
1692,0,1,0,-1,-1,0,16550,0
1693,0,1,0,-1,-1,0,265083,0
1694,0,1,0,-1,-1,0,345875,0
1695,0,2,0,-1,-1,0,16603,0
1696,0,0,-1,1500,-1,0,95968,0
1697,0,0,0,0,-1,0,16613,0
1698,0,1,0,-1,-1,0,16611,0
1699,0,1,0,-1,-1,0,7721,0
1700,0,1,0,-1,-1,0,16615,0
1701,0,1,0,-1,-1,0,43588,0
1702,0,1,0,-1,-1,0,16620,0
1703,0,0,-1,0,-1,0,16622,0
1704,0,0,-1,-1,-1,0,16623,0
1705,0,0,0,-1,-1,0,16628,0
1706,0,0,0,-1,-1,0,16627,0
1707,0,0,-1,60000,-1,0,16629,0
1708,0,0,-1,300000,300000,30,16666,0
1759,0,1,0,-1,-1,0,16718,0
1778,0,0,-1,-1,-1,0,16781,0
1787,0,0,-1,-1,-1,0,16796,0
1788,0,0,-1,0,1000,11,1131,0
1790,0,2,0,-1,-1,0,16898,0
1791,0,2,0,-1,-1,0,16908,0
1792,0,0,0,-1,-1,0,16996,0
1793,0,0,0,0,0,0,16872,0
1794,0,2,0,-1,-1,0,144239,0
1795,0,1,0,-1,-1,0,248260,0
1796,0,2,0,-1,-1,0,18082,0
1797,0,2,0,-1,-1,0,16921,0
1798,0,2,0,-1,-1,0,13318,0
1799,0,2,0,-1,-1,0,56,0
1800,0,2,0,-1,-1,0,16927,0
1801,0,2,0,-1,-1,0,16928,0
1802,0,2,0,-1,-1,0,144243,0
1803,0,1,0,-1,-1,0,16982,0
1804,0,0,-1,-1,-1,0,16989,0
1805,0,0,-1,-1,-1,0,17015,0
1806,0,0,-5,1500,-1,0,17016,0
1815,0,0,-1,60000,60000,0,17038,0
1850,0,0,-1,2000,-1,0,17047,0
1851,0,0,-1,-1,-1,0,17048,0
1852,0,0,0,-1,-1,0,17133,0
1853,0,0,0,-1,-1,0,17133,0
1854,0,0,0,-1,-1,0,17133,0
1855,0,0,0,-1,-1,0,17474,0
1856,0,0,0,-1,-1,0,17155,0
1857,0,0,-1,-1,-1,0,17161,0
1858,0,0,0,30000,30000,0,17166,0
1859,0,0,0,1000,-1,0,17176,0
1862,0,1,0,-1,-1,0,265408,0
1863,0,0,-1,-1,-1,0,17199,0
1864,0,2,0,-1,-1,0,14106,0
1865,0,2,0,-1,-1,0,16413,0
1866,0,2,0,-1,-1,0,144264,0
1867,0,1,0,-1,-1,0,18198,0
1868,0,2,0,-1,-1,0,17510,0
1869,0,2,0,-1,-1,0,144248,0
1870,0,1,0,-1,-1,0,29626,0
1871,0,1,0,-1,-1,0,18212,0
1872,0,2,0,-1,-1,0,18214,0
1873,0,1,0,-1,-1,0,265162,0
1874,0,2,0,-1,-1,0,14126,0
1875,0,2,0,-1,-1,0,144263,0
1876,0,2,0,-1,-1,0,16405,0
1877,0,0,-1,-1,3000,330,55884,0
1878,1,6,0,-1,-1,0,17229,0
1879,0,0,0,60000,0,0,17252,0
1880,0,1,0,-1,-1,0,29635,0
1881,0,2,0,-1,-1,0,19260,0
1882,0,0,0,1000,-1,0,17271,0
1883,0,0,0,1800000,0,0,17275,0
1884,0,0,0,300000,10000,1141,17283,0
1885,0,0,-1,0,60000,24,17291,0
1886,0,1,0,-1,-1,0,248276,0
1887,0,2,0,-1,-1,0,17308,0
1888,0,2,0,-1,-1,0,17315,0
1889,0,1,0,-1,-1,0,23930,0
1890,0,0,0,120000,10000,1141,17330,0
1891,0,2,0,-1,-1,0,17331,0
1892,0,1,0,-1,-1,0,17350,0
1893,0,1,0,-1,-1,0,265167,0
1894,0,1,0,-1,-1,0,265170,0
1895,0,2,0,-1,-1,0,17407,0
1896,0,2,0,-1,-1,0,17315,0
1901,0,0,0,-1,-1,0,17368,0
1910,0,0,0,1800000,0,0,17448,0
1911,0,0,-1,-1,3000,330,55884,0
1912,1,6,0,-1,-1,0,17450,0
1913,0,0,-1,-1,3000,330,55884,0
1914,1,6,0,-1,-1,0,17453,0
1915,0,0,-1,-1,3000,330,55884,0
1916,1,6,0,-1,-1,0,17454,0
1917,0,0,-1,-1,3000,330,55884,0
1918,1,6,0,-1,-1,0,17455,0
1919,0,0,-1,-1,3000,330,55884,0
1920,1,6,0,-1,-1,0,17456,0
1921,0,0,-1,-1,3000,330,55884,0
1922,1,6,0,-1,-1,0,17458,0
1923,0,0,-1,-1,3000,330,55884,0
1924,1,6,0,-1,-1,0,15779,0
1925,0,0,-1,-1,3000,330,55884,0
1926,1,6,0,-1,-1,0,17459,0
1927,0,0,-1,-1,3000,330,55884,0
1928,1,6,0,-1,-1,0,17461,0
1929,0,0,-1,-1,3000,330,55884,0
1930,1,6,0,-1,-1,0,17460,0
1931,0,0,-1,-1,3000,330,55884,0
1932,1,6,0,-1,-1,0,17462,0
1933,0,0,-1,-1,3000,330,55884,0
1934,1,6,0,-1,-1,0,17463,0
1935,0,0,-1,-1,3000,330,55884,0
1936,1,6,0,-1,-1,0,17464,0
1937,0,0,-1,-1,3000,330,55884,0
1938,1,6,0,-1,-1,0,17465,0
1941,0,0,0,180000,-1,0,17468,0
1942,0,0,0,180000,-1,0,17469,0
1943,0,1,0,-1,-1,0,248199,0
1944,0,1,0,-1,-1,0,250092,0
1945,0,1,0,-1,-1,0,248262,0
1946,0,1,0,-1,-1,0,17495,0
1947,0,0,0,300000,0,0,182346,0
1948,0,1,0,-1,-1,0,250091,0
1949,0,1,0,-1,-1,0,364917,0
1950,0,2,0,-1,-1,0,18202,0
1951,0,1,0,-1,-1,0,248265,0
1952,0,1,0,-1,-1,0,248268,0
1953,0,0,-1,300000,300000,4,17528,0
1954,0,0,-1,300000,300000,4,17530,0
1955,0,0,-1,300000,300000,4,17531,0
1956,0,0,-1,0,3000,79,11348,0
1957,0,0,-1,300000,300000,30,17534,0
1958,0,0,-1,0,3000,79,17535,0
1959,0,0,-1,0,3000,79,17538,0
1960,0,0,-1,0,3000,79,17537,0
1961,0,0,-1,0,3000,79,17539,0
1962,0,0,-1,300000,300000,4,17540,0
1963,0,0,-1,300000,300000,4,17544,0
1964,0,0,-1,300000,300000,4,17543,0
1965,0,0,-1,300000,300000,4,17546,0
1966,0,0,-1,300000,300000,4,17548,0
1967,0,0,-1,300000,300000,4,17545,0
1968,0,0,-1,300000,300000,4,17549,0
1969,0,0,-1,300000,300000,4,17550,0
2020,0,1,0,-1,-1,0,17619,0
2021,0,1,0,-1,-1,0,17625,0
2022,0,0,-1,300000,300000,4,17624,0
2023,0,0,3,60000,0,0,145731,0
2024,0,0,-1,-1,60000,24,29443,0
2025,0,0,-1,0,3000,79,17626,0
2026,0,0,-1,0,3000,79,17627,0
2027,0,0,-1,0,3000,79,17628,0
2028,0,0,-3,0,60000,24,17639,0
2029,0,0,0,60000,10000,1141,17668,0
2040,0,0,0,30000,-1,0,17536,0
2041,0,1,0,-1,-1,0,17623,0
2042,0,0,-1,0,1000,11,1129,0
2043,0,0,-1,-1,-1,0,55884,0
2044,1,6,0,-1,-1,0,17709,0
2045,0,0,-1,-1,-1,0,55884,0
2046,1,6,0,-1,-1,0,17707,0
2047,0,0,-1,-1,-1,0,55884,0
2048,1,6,0,-1,-1,0,17708,0
2049,0,0,-1,0,1000,11,18071,0
2050,0,0,0,-1,-1,0,17179,0
2051,0,0,-1,0,1000,11,1127,0
2052,0,0,-1,0,1000,11,1127,0
2053,0,0,-1,0,1000,11,1127,0
2054,0,0,-1,0,1000,11,1127,0
2055,0,0,-1,0,1000,11,1127,0
2056,0,0,-1,0,1000,11,1127,0
2057,0,0,-1,0,1000,11,18124,0
2058,0,0,-1,0,1000,59,18140,0
2059,0,0,-1,0,1000,11,5007,0
2060,0,0,-1,0,1000,11,1129,0
2061,0,0,-1,0,1000,11,1129,0
2062,0,0,0,-1,-1,0,18153,0
2063,0,0,-1,0,1000,11,1129,0
2064,0,0,-1,0,1000,11,18229,0
2065,0,0,-1,0,1000,11,18230,0
2066,0,0,-1,0,1000,11,5007,0
2067,0,0,-1,0,1000,11,1129,0
2068,0,0,-1,0,1000,11,18233,0
2069,0,0,-1,0,1000,11,18232,0
2070,0,0,-1,0,1000,11,1131,0
2071,0,0,-1,0,1000,11,18234,0
2072,0,0,-1,0,1000,11,1131,0
2073,0,0,0,600000,0,0,18264,0
2094,0,2,0,-1,-1,0,18278,0
2095,0,2,0,-1,-1,0,18289,0
2096,0,1,0,-1,-1,0,265174,0
2097,0,0,0,600000,600000,94,18307,0
2098,0,0,0,600000,600000,94,18308,0
2099,0,2,0,-1,-1,0,19755,0
2102,0,0,0,120000,-1,0,18364,0
2103,0,2,0,-1,-1,0,18381,0
2104,2,0,0,300000,300000,30,18385,0
2105,1,0,0,600000,0,0,18386,0
2106,2,1,0,-1,-1,0,18388,0
2107,0,0,-1,-1,-1,0,18397,0
2128,0,1,0,-1,-1,0,265176,0
2167,0,0,0,-1,-1,0,18559,0
2170,0,0,-1,0,1000,150,18608,0
2171,0,0,-1,0,1000,150,18610,0
2172,0,2,0,-1,-1,0,18633,0
2173,0,2,0,-1,-1,0,18652,0
2174,0,0,0,-1,-1,0,18762,0
2175,0,0,0,900000,30000,1141,18787,0
2176,0,2,0,-1,-1,0,18833,0
2177,0,1,0,-1,-1,0,20847,0
2178,0,2,0,-1,-1,0,18656,0
2189,0,0,-1,-1,-1,0,18711,0
2190,0,0,-1,300000,300000,4,18832,0
2191,0,0,-1,-1,-1,0,18887,0
2192,0,0,0,-1,-1,0,20274,0
2193,1,0,0,300000,300000,30,18957,0
2194,1,0,0,300000,300000,30,18957,0
2195,0,1,0,-1,-1,0,22683,0
2196,0,0,-1,-1,-1,0,18974,0
2197,0,0,0,10000,-1,0,18987,0
2198,0,0,-1,-1,3000,330,55884,0
2199,1,6,0,-1,-1,0,18989,0
2200,0,0,-1,-1,3000,330,55884,0
2201,1,6,0,-1,-1,0,18990,0
2202,0,0,-1,-1,3000,330,55884,0
2203,1,6,0,-1,-1,0,18991,0
2204,0,0,-1,-1,3000,330,55884,0
2205,1,6,0,-1,-1,0,18992,0
2206,0,0,-1,-1,-1,0,154807,0
2207,0,1,0,-1,-1,0,265230,0
2208,0,0,-1,-1,-1,0,19029,0
2209,0,0,-1,1000,-1,0,19057,0
2210,0,0,-1,0,1000,0,19069,0
2211,0,0,-1,-1,-1,0,19138,0
2212,0,0,-3,0,120000,1153,19199,0
2233,0,0,-10,-1,-1,0,19250,0
2290,0,0,0,1000,-1,0,19470,0
2311,0,0,-3,600000,60000,24,19363,0
2318,0,1,0,-1,-1,0,19380,0
2319,0,1,0,-1,-1,0,19380,0
2320,0,1,0,-1,-1,0,265234,0
2321,0,0,-10,15000,-1,0,19512,0
2322,0,0,-1,-1,-1,0,19565,0
2323,0,0,-1,-1,-1,0,19564,0
2324,0,0,0,30000,-1,0,19588,0
2325,0,1,0,-1,-1,0,265236,0
2326,0,0,0,1800000,0,0,19634,0
2327,0,0,0,1800000,0,0,19638,0
2328,0,0,-1,-1,-1,0,19646,0
2329,0,0,-1,-1,-1,0,19649,0
2330,0,0,-1,-1,-1,0,19651,0
2331,0,0,-1,-1,-1,0,20709,0
2332,0,0,0,1800000,0,0,20587,0
2333,0,0,-1,-1,-1,0,61898,0
2334,0,0,-5,-1,-1,0,19690,0
2335,0,0,-1,-1,-1,0,19719,0
2336,0,0,-1,-1,-1,0,19720,0
2337,0,0,3,-1,-1,0,19548,0
2338,0,0,3,-1,-1,0,19674,0
2339,0,0,3,-1,-1,0,19687,0
2340,0,0,3,-1,-1,0,19688,0
2341,0,0,3,-1,-1,0,19689,0
2342,0,0,3,-1,-1,0,19692,0
2343,0,0,3,-1,-1,0,19694,0
2344,0,0,3,-1,-1,0,19696,0
2345,0,0,3,-1,-1,0,19697,0
2346,0,0,3,-1,-1,0,19693,0
2347,0,0,3,-1,-1,0,19699,0
2348,0,0,3,-1,-1,0,19700,0
2349,0,0,-1,0,60000,24,19769,0
2350,0,0,-1,-1,-1,0,55884,0
2351,1,6,0,-1,-1,0,19772,0
2352,0,1,0,-1,-1,0,29632,0
2353,0,0,-1,0,60000,24,19784,0
2354,0,1,0,-1,-1,0,42184,0
2355,0,0,0,300000,60000,94,19804,0
2356,0,0,-1,0,120000,1153,19805,0
2357,0,0,-1,0,60000,24,19821,0
2388,0,0,-1,-1,-1,0,19886,0
2389,0,0,-1,-1,-1,0,19887,0
2400,0,0,0,5000,-1,0,19938,0
2401,0,0,-1,0,1000,11,433,0
2402,0,0,-1,0,1000,11,434,0
2403,0,0,-1,0,1000,11,1129,0
2404,0,0,-1,0,1000,11,1127,0
2405,0,0,-1,0,1000,11,435,0
2406,0,0,-1,0,1000,11,1131,0
2407,0,0,-1,1000,-1,0,20039,0
2408,0,0,-1,1000,-1,0,20040,0
2409,0,0,0,-1,-1,0,20269,0
2456,0,0,-1,-1,-1,0,20270,0
