ID,Description_lang,Reward_lang,Title_lang
688,Defeat Hakkar.,,Zul'Gurub
689,Defeat Ossirian the Unscarred.,,Ruins of Ahn'Qiraj
690,Defeat Prince Malchezaar in Karazhan.,,Karazhan
691,Defeat Zul'jin in the Zul'Aman raid.,,Zul'Aman
692,Defeat Gruul the Dragonkiller in Gruul's Lair.,,Gruul's Lair
693,Defeat Magtheridon in Magtheridon's Lair.,,Magtheridon's Lair
694,Defeat Lady Vashj in Serpentshrine Cavern.,,Serpentshrine Cavern
695,Defeat Archimonde in The Battle for Mount Hyjal.,,The Battle for Mount Hyjal
696,Defeat Kael'thas Sunstrider in Tempest Keep.,,Tempest Keep
697,Defeat Illidan Stormrage in The Black Temple.,,The Black Temple
698,Defeat Kil'jaeden in Sunwell Plateau.,,Sunwell Plateau
699,"Win a ranked arena match in Blade's Edge, Nagrand, Dalaran Sewers, the Ruins of Lordaeron, Tol'Viron Arena and the Tiger's Peak.",,World Wide Winner
700,Obtain an Insignia or Medallion of the Horde.,,Freedom of the Horde
701,Obtain an Insignia or Medallion of the Alliance.,,Freedom of the Alliance
705,Raise four weapon skills to 400.,,Master of Arms
706,Obtain a Frostwolf Howler.,,Frostwolf Howler
707,Obtain a Stormpike Battle Charger.,,Stormpike Battle Charger
708,Gain exalted reputation with the Frostwolf Clan.,,Hero of the Frostwolf Clan
709,Gain exalted reputation with the Stormpike Guard.,,Hero of the Stormpike Guard
710,Gain exalted reputation with The Forsaken Defilers.,,The Defiler
711,Gain exalted reputation with The League of Arathor.,,Knight of Arathor
712,Gain exalted reputation with the Warsong Outriders.,,Warsong Outrider
713,Gain exalted reputation with the Silverwing Sentinels.,,Silverwing Sentinel
714,"Raise your reputation values in Warsong Gulch, Arathi Basin and Alterac Valley to Exalted.",Title Reward: Conqueror,The Conqueror
725,"Wielder of Thori'dal, the Stars' Fury.",,"Thori'dal, the Stars' Fury"
726,Fish your way to Mr. Pinchy's Magical Crawdad Box.,,Mr. Pinchy's Magical Crawdad Box
727,Obtain one of the war mounts through the honor system.,,Call in the Cavalry
728,"Explore Durotar, revealing the covered areas of the world map.",,Explore Durotar
729,Obtain the Deathcharger's Reins from Rivendare in Stratholme.,,Deathcharger's Reins
730,"Obtain 450 skill points in Fishing, First Aid, and Cooking.",,Skills to Pay the Bills
731,"Obtain 225 skill points in a ""Classic"" category of a profession.",,Professional Expert
732,"Obtain 300 skill points in a ""Classic"" category of a profession.",,Professional Classic Master
733,"Obtain 75 skill points in an ""Outland"" category of a profession.",,Professional Outland Master
734,"Obtain 75 skill points in a ""Northrend"" category of a profession.",,Professional Northrend Master
735,"Obtain 75 skill points in a ""Northrend"" category of two primary professions.",,Working In the Cold
736,"Explore Mulgore, revealing the covered areas of the world map.",,Explore Mulgore
750,"Explore The Barrens, revealing the covered areas of the world map.",,Explore Northern Barrens
753,Average gold earned per day,,Average gold earned per day
759,Average daily quests completed per day,,Average daily quests completed per day
761,"Explore Arathi Highlands, revealing the covered areas of the world map.",,Explore Arathi Highlands
762,Earn Exalted reputation with all six Horde factions.,Title Reward: Ambassador,Ambassador of the Horde
763,Raise all of The Burning Crusade dungeon reputations to Exalted.,,The Burning Crusader
764,Raise all of The Burning Crusade dungeon reputations to Exalted.,,The Burning Crusader
765,"Explore Badlands, revealing the covered areas of the world map.",,Explore Badlands
766,"Explore Blasted Lands, revealing the covered areas of the world map.",,Explore Blasted Lands
768,"Explore Tirisfal Glades, revealing the covered areas of the world map.",,Explore Tirisfal Glades
769,"Explore Silverpine Forest, revealing the covered areas of the world map.",,Explore Silverpine Forest
770,"Explore Western Plaguelands, revealing the covered areas of the world map.",,Explore Western Plaguelands
771,"Explore Eastern Plaguelands, revealing the covered areas of the world map.",,Explore Eastern Plaguelands
772,"Explore Hillsbrad Foothills, revealing the covered areas of the world map.",,Explore Hillsbrad Foothills
773,"Explore The Hinterlands, revealing the covered areas of the world map.",,Explore The Hinterlands
774,"Explore Searing Gorge, revealing the covered areas of the world map.",,Explore Searing Gorge
775,"Explore Burning Steppes, revealing the covered areas of the world map.",,Explore Burning Steppes
776,"Explore Elwynn Forest, revealing the covered areas of the world map.",,Explore Elwynn Forest
777,"Explore Deadwind Pass, revealing the covered areas of the world map.",,Explore Deadwind Pass
778,"Explore Duskwood, revealing the covered areas of the world map.",,Explore Duskwood
779,"Explore Loch Modan, revealing the covered areas of the world map.",,Explore Loch Modan
780,"Explore Redridge Mountains, revealing the covered areas of the world map.",,Explore Redridge Mountains
781,"Explore Northern Stranglethorn, revealing the covered areas of the world map.",,Explore Northern Stranglethorn
782,"Explore Swamp of Sorrows, revealing the covered areas of the world map.",,Explore Swamp of Sorrows
783,Win Eye of the Storm with a score of 1500 to 0.,,The Perfect Storm
784,Win Eye of the Storm 10 times while holding 4 bases.,,Eye of the Storm Domination
796,Resurrected by priests,,Resurrected by priests
798,Rebirthed by druids,,Rebirthed by druids
799,Spirit returned to body by shamans,,Spirit returned to body by shamans
800,Redeemed by paladins,,Redeemed by paladins
801,Resurrected by soulstones,,Resurrected by soulstones
802,"Explore Westfall, revealing the covered areas of the world map.",,Explore Westfall
811,Flasks consumed,,Flasks consumed
812,Healthstones used,,Healthstones used
837,Arenas won,,Arenas won
838,Arenas played,,Arenas played
839,Battlegrounds played,,Battlegrounds played
840,Battlegrounds won,,Battlegrounds won
841,"Explore Wetlands, revealing the covered areas of the world map.",,Explore Wetlands
842,"Explore Teldrassil, revealing the covered areas of the world map.",,Explore Teldrassil
843,"Explore Netherstorm, revealing the covered areas of the world map.",,Explore Netherstorm
844,"Explore Darkshore, revealing the covered areas of the world map.",,Explore Darkshore
845,"Explore Ashenvale, revealing the covered areas of the world map.",,Explore Ashenvale
846,"Explore Thousand Needles, revealing the covered areas of the world map.",,Explore Thousand Needles
847,"Explore Stonetalon Mountains, revealing the covered areas of the world map.",,Explore Stonetalon Mountains
848,"Explore Desolace, revealing the covered areas of the world map.",,Explore Desolace
849,"Explore Feralas, revealing the covered areas of the world map.",,Explore Feralas
850,"Explore Dustwallow Marsh, revealing the covered areas of the world map.",,Explore Dustwallow Marsh
851,"Explore Tanaris, revealing the covered areas of the world map.",,Explore Tanaris
852,"Explore Azshara, revealing the covered areas of the world map.",,Explore Azshara
853,"Explore Felwood, revealing the covered areas of the world map.",,Explore Felwood
854,"Explore Un'Goro Crater, revealing the covered areas of the world map.",,Explore Un'Goro Crater
855,"Explore Moonglade, revealing the covered areas of the world map.",,Explore Moonglade
856,"Explore Silithus, revealing the covered areas of the world map.",,Explore Silithus
857,"Explore Winterspring, revealing the covered areas of the world map.",,Explore Winterspring
858,"Explore Ghostlands, revealing the covered areas of the world map.",,Explore Ghostlands
859,"Explore Eversong Woods, revealing the covered areas of the world map.",,Explore Eversong Woods
860,"Explore Azuremyst Isle, revealing the covered areas of the world map.",,Explore Azuremyst Isle
861,"Explore Bloodmyst Isle, revealing the covered areas of the world map.",,Explore Bloodmyst Isle
862,"Explore  Hellfire Peninsula, revealing the covered areas of the world map.",,Explore Hellfire Peninsula
863,"Explore Zangarmarsh, revealing the covered areas of the world map.",,Explore Zangarmarsh
864,"Explore Shadowmoon Valley, revealing the covered areas of the world map.",,Explore Shadowmoon Valley
865,"Explore Blade's Edge Mountains, revealing the covered areas of the world map.",,Explore Blade's Edge Mountains
866,"Explore Nagrand, revealing the covered areas of the world map.",,Explore Nagrand
867,"Explore Terokkar Forest, revealing the covered areas of the world map.",,Explore Terokkar Forest
868,"Explore Isle of Quel'Danas, revealing the covered areas of the world map.",,Explore Isle of Quel'Danas
869,Get 50000 honorable kills.,,50000 Honorable Kills
870,Get 100000 honorable kills.,Title Reward: Of the Horde or Of the Alliance,100000 Honorable Kills
871,Obtain the Bloodsail Admiral's Hat... and try to get some fresh air every now and then.,Title Reward: Bloodsail Admiral,"Avast Ye, Admiral!"
872,Return 5 flags in a single Warsong Gulch battle.,,Frenzied Defender
873,Win Alterac Valley without losing a tower or captain. You must also control all of the Alliance's towers.,,Frostwolf Perfection
875,Win 200 ranked arena matches.,,Vengefully Dedicated
876,Win 300 ranked arena matches.,Reward: Tabard of Brute Force,Brutally Dedicated
877,Bake a Delicious Chocolate Cake.,,The Cake Is Not A Lie
878,Catch one of the rare fish in the list below.,,One That Didn't Get Away
879,Owner of one of the original epic mounts that are no longer attainable.,,Old School Ride
880,Obtain the Swift Zulian Tiger from High Priest Thekal in Zul'Gurub.,,Swift Zulian Tiger
881,Obtain the Swift Razzashi Raptor from Bloodlord Mandokir in Zul'Gurub.,,Swift Razzashi Raptor
882,Obtain the Fiery Warhorse's Reins from Attumen the Huntsman in Karazhan.,,Fiery Warhorse's Reins
883,Obtain the Reins of the Raven Lord from Anzu in Sethekk Halls.,,Reins of the Raven Lord
884,Obtain the Swift White Hawkstrider from Kael'thas Sunstrider in Magister's Terrace.,,Swift White Hawkstrider
885,Obtain the Ashes of Al'ar from Kael'thas Sunstrider in Tempest Keep.,,Ashes of Al'ar
886,Obtain the Swift Nether Drake from Arena Season 1 of The Burning Crusade.,,Swift Nether Drake
887,Obtain the Merciless Nether Drake from Arena Season 2 of The Burning Crusade.,,Merciless Nether Drake
888,Obtain the Vengeful Nether Drake from Arena Season 3 of The Burning Crusade.,,Vengeful Nether Drake
889,Learn the Journeyman Riding skill.,,Fast and Furious
890,Learn the Expert Riding skill.,,Into the Wild Blue Yonder
891,Learn the Apprentice Riding skill.,,Giddy Up!
892,Learn the Artisan Riding skill.,,The Right Stuff
893,Obtain the Cenarion War Hippogryph from the Cenarion Expedition in Zangarmarsh.,,Cenarion War Hippogryph
894,Earn Exalted status within the Sha'tari Skyguard.,,Flying High Over Skettis
896,Earn Exalted status within Ogri'la.,,A Quest a Day Keeps the Ogres at Bay
897,Earn Exalted status with the Shattered Sun Offensive.,,You're So Offensive
898,Earn Exalted status with Netherwing.,,On Wings of Nether
899,Earn Exalted status with the Kurenai.,,"Oh My, Kurenai"
900,Earn Exalted status with Sporeggar.,,The Czar of Sporeggar
901,Earn Exalted status with The Mag'har.,,Mag'har of Draenor
902,Earn Exalted status with The Consortium.,,Chief Exalted Officer
903,Earn Exalted status with The Scryers or The Aldor.,,Shattrath Divided
905,Complete each of Old Man Barlo's 5 fishing daily quests listed below.,,Old Man Barlowned
906,Complete each of The Rokk's 4 cooking daily quests listed below.,,Kickin' It Up a Notch
907,"Raise your reputation values in Warsong Gulch, Arathi Basin and Alterac Valley to Exalted.",Title Reward: Justicar,The Justicar
908,Complete 100 battlegrounds at max level.,,Call to Arms!
909,Complete 100 battlegrounds at max level.,,Call to Arms!
910,Honor the Elders which are located inside the dungeons.,,Elders of the Dungeons
911,Honor the Elders which are located in Kalimdor.,,Elders of Kalimdor
912,Honor the Elders which are located in Eastern Kingdoms,,Elders of Eastern Kingdoms
913,Complete the Lunar Festival achievements listed below.,Title Reward: Elder,To Honor One's Elders
914,Honor the Elders which are located in the Horde capital cities.,,Elders of the Horde
915,Honor the Elders which are located in the Alliance capital cities.,,Elders of the Alliance
919,Gold earned from auctions,,Gold earned from auctions
921,Gold from vendors,,Gold from vendors
922,Mana potions consumed,,Mana potions consumed
923,Elixirs consumed,,Elixirs consumed
932,Total 5-player dungeons entered,,Total 5-player dungeons entered
933,Total 10-player raids entered,,Total 10-player raids entered
934,Total 25-player raids entered,,Total 25-player raids entered
937,Complete the Elune's Blessing quest by defeating Omen.,,Elune's Blessing
938,Complete all of Hemet Nesingwary quests in Northrend up to and including Post-partum Aggression.,,The Snows of Northrend
939,Complete all of Hemet Nesingwary quests in Nagrand up to and including The Ultimate Bloodsport.,,Hills Like White Elekk
940,Complete all of Hemet Nesingwary quests in Stranglethorn Vale up to and including Big Game Hunter.,,The Green Hills of Stranglethorn
941,"Complete the Green Hills of Stranglethorn, Hills Like White Elekk and Snows of Northrend achievements.",,Hemet Nesingwary: The Collected Quests
942,"Raise your reputation level from Unfriendly to Exalted with Timbermaw Hold, Sporeggar and the Kurenai.",Title Reward: The Diplomat,The Diplomat
943,"Raise your reputation level from Unfriendly to Exalted with Timbermaw Hold, Sporeggar and The Mag'har.",Title Reward: The Diplomat,The Diplomat
944,Earn Exalted status with Timbermaw Hold.,,They Love Me In That Tunnel
945,Earn Exalted status with the Argent Dawn and the Argent Crusade.,Title Reward: The Argent Champion,The Argent Champion
946,Earn Exalted status with the Argent Dawn.,,The Argent Dawn
947,Earn Exalted status with the Argent Crusade.,,The Argent Crusade
948,Earn Exalted reputation with all six Alliance factions.,Title Reward: Ambassador,Ambassador of the Alliance
949,Earn Exalted status with The Kalu'ak.,,Tuskarrmageddon
950,Earn Exalted status with the Frenzyheart Tribe.,,Frenzyheart Tribe
951,Earn Exalted status with the The Oracles.,,The Oracles
952,Earn Exalted status with the The Oracles and the Frenzyheart Tribe.,,Mercenary of Sholazar
953,Earn Exalted status with the Cenarion Circle and Cenarion Expedition.,Title Reward: Guardian of Cenarius,Guardian of Cenarius
955,Earn Exalted status with the Hydraxian Waterlords.,,Hydraxian Waterlords
956,Earn Exalted status with the Brood of Nozdormu.,,Brood of Nozdormu
957,Earn exalted status with the Zandalar Tribe.,,Hero of the Zandalar Tribe
958,Earn Exalted status with the Ashtongue Deathsworn.,,Sworn to the Deathsworn
959,Earn Exalted status with The Scale of the Sands.,,The Scale of the Sands
960,Earn Exalted status with The Violet Eye.,,The Violet Eye
961,Complete the 8 daily quests for the Frenzyheart listed below.,,Honorary Frenzyheart
962,Complete the 8 daily quests for the Oracles listed below.,,Savior of the Oracles
963,Visit the Candy Buckets in Kalimdor.,,Tricks and Treats of Kalimdor
964,Fall 65 yards without dying.,,Going Down?
965,Visit the Candy Buckets in Kalimdor.,,Tricks and Treats of Kalimdor
966,Visit the Candy Buckets in Eastern Kingdoms.,,Tricks and Treats of Eastern Kingdoms
967,Visit the Candy Buckets in Eastern Kingdoms.,,Tricks and Treats of Eastern Kingdoms
968,Visit the Candy Buckets in Outland.,,Tricks and Treats of Outland
969,Visit the Candy Buckets in Outland.,,Tricks and Treats of Outland
971,"Complete the Kalimdor, Eastern Kingdoms and Outland Tricks and Treats achievements.",,Tricks and Treats of Azeroth
972,Receive a handful of treats from one of the Candy Buckets located in an inn.,,Trick or Treat!
973,Complete 5 daily quests.,,5 Daily Quests Completed
